name,lat,long,Score
Uno Chicago Grill,28.23039,-80.71472,98.84857727
Delicious Pizzeria & Restaurant,NA,NA,62.43921944
Corner Bakery Cafe,43.103523,-77.53901,57.71489741
Hot Stuff Pizza,32.12415,-106.639656,79.54004309
Sy's New York Pizza,44.095608,-123.12885,87.734117
Il Piatto,35.68942,-105.93798,1.610216059
Pizza Pro,31.66871,-94.88062,63.99754448
Simple Simon's Pizza,36.68098,-97.297226,43.90004494
Blue Moose Vail,39.642963,-106.39064,26.52841589
The Good Life Bakery Cafe,31.119421,-97.4207,90.30679654
Sampan,40.72591,-111.872272,70.55677412
Agora Downtown,38.29936241,-77.45701794,30.09138798
Fujiyama,38.8331079,-104.823744,40.18059466
Abby's Pizza,46.59229185,-120.5734884,69.67584622
Vintage Tavern,42.97625477,-82.42330677,12.68652122
Special Moments Catering and Events,NA,NA,51.36730229
Pizza Ranch,42.40031,-96.362875,16.34855037
Pizza Fusion,26.089542,-80.37168,53.91094576
Stone Hearth Pizza - Closed,42.280106,-71.23612,38.82103158
Napoli Flying Pizza,29.668871,-95.355255,12.33406495
Jimmy John's Sandwich Delivery,40.130897,-88.258022,86.92529938
Taco John's,46.5898,-112.01276,25.39988474
Pisanello's Pizza,40.609353,-81.53375,48.43103963
Carvel,28.36634,-81.426262,66.49268048
My Friend's Place,34.030119,-84.205759,14.38099556
Big Cheese Pizza,40.9244,-75.39245,41.92421284
Hoss's Steak & Sea House,40.329828,-79.949569,80.222976
Michael's Deli & Seafood,NA,NA,23.3715157
Great Wraps,30.185734,-81.551825,71.63668153
Marco's Pizza - Elyria,41.366699,-82.159632,48.06601286
La Casa Musso,NA,NA,90.12647302
Elephant Bleu,37.764736,-122.42483,35.41256292
Z Pizza,40.362699,-79.6438,47.15271972
Aldo's New York Style Pizzeria,NA,NA,98.37382258
Jamba Juice,NA,NA,60.72984298
323 Locksmith Car Keys Auto Lockout & Locks Change and Replace,34.06153,-118.279065,68.08290464
Subway,29.16051,-80.97441,99.54382936
Kabukis Japanese Steak House,NA,NA,78.26651396
Kingfisher Restaurant Wine Bar,47.550735,-120.68273,9.607112509
Buca Di Beppo,30.1836,-95.451355,73.62544487
Driftless Cafe,43.556317,-90.8900447,27.98899401
Yamato Japanese Grill,38.178171,-83.439584,14.68192361
Marye's Gourmet Pizza,30.278946,-97.806435,23.60448323
Black Sheep Burritos & Brews,38.350512,-81.635613,10.13383763
Primo's Italian Bistro,38.91672731,-119.9979531,87.88566747
Ihop,36.00709203,-84.25572394,87.28547368
Bombay Mahal,43.916354,-69.965815,58.98174507
Mankato,44.1776,-93.947311,24.8337177
Tubby's Grilled Submarines,42.551672,-83.010173,15.83892083
Zpizza,38.656158,-121.125114,27.21594847
Floyd's Cajun Seafood Restaurant,30.012669,-95.336105,72.35261144
Zeng's Garden Chinese Rstrnt,NA,NA,9.718871655
Horsey Hall Cafe - Delaware - Ostrander,40.284233,-83.241639,23.13721633
Pizza Pro,NA,NA,94.1917368
Pronto! - Closed,41.29923,-81.51746,37.55159327
Cafe Paradisio,40.58395,-122.38873,66.96905709
Hunan Wok,40.073045,-75.084791,38.26528403
Best Wok,40.138017,-88.258097,72.4097469
Abby's Legendary Pizza,44.619137,-121.13296,90.52391162
Wild Bean Cafe,28.40787,-81.404552,19.96641301
,39.298584,-85.2187,75.09326033
Manhattan Latin Grill,40.735907,-73.9793,27.28825682
Rising Loafer Catering,37.821501,-122.0004,88.93213573
Zen Palate,40.669906,-73.992632,12.77049945
B Good,39.87925,-74.91625,83.18915526
Mikey's Pizza & Mediterranean Cuisine - Jefferson Park/norwood Park - Chicago,41.981924,-87.773208,53.09694542
Jamba Juice,NA,NA,22.85693591
Food Evolution,41.047855,-74.07216,39.34788475
Big Al's Health Foods - Expo Square - Tulsa,NA,NA,24.3831687
Mr Gatti's Pizza,35.7371,-83.9899,71.53575529
Boyne Pub,45.212128,-85.0153,24.0850647
Rawesome Juicery - Downtown - Atlanta,33.754076,-84.3799669,80.69345638
Marco's Pizza,41.074183,-85.277331,30.80036593
Community Coffee - North Austin - Austin,30.348928,-97.705887,14.80432074
Topper's Pizza,43.027,-88.1948,99.56057256
Riviera Maya Mexican Restaurant,NA,NA,58.17321302
Pizza Restaurant Stickney,NA,NA,84.25715052
Black Angus Steakhouse,39.305296,-84.522759,74.66550809
Community Food Co-op West Main,45.67906,-111.0496,94.69749222
We Cater San Diego LLC,NA,NA,85.03234619
Hillside Pizza,42.670773,-72.54766,0.450482663
,19.725468,-155.08788,25.39232032
Govindaji's,21.31012,-157.86086,7.164832958
CA,NA,NA,57.09459528
Snappy Tomato Pizza,36.026935,-83.9275677,33.60645307
Little Mexico Bar and Grill - Snellville,33.876984,-84.012784,63.06574287
Red Star Tavern,NA,NA,40.03762103
Tomyum Thai Cuisine San Francisco,37.7992,-122.4412,18.8219477
Black Angus Restaurant,37.560777,-122.27899,55.75990149
The Flying Pizza,NA,-83.0583,70.7628765
Papa Julio's Mexican Food,35.3658,-120.8485,54.3423837
Wine Cellar and Bistro The,35.914278,-81.539336,57.58529822
Peter Pipers Pizza,34.552857,-112.425208,77.89841109
C G Burgers,NA,NA,83.2816332
Blue Heron Dining Room,47.88175,-91.70647,7.405031533
Zig K Corp,40.72829,-73.9879,30.46579302
Black Cat Cafe and Bakery,42.793995,-74.617905,24.76760853
Garden Tortillas & Chinese Express,40.622232,-74.005782,46.58576528
Bravo Lindeys,40.14154,-82.978,78.4013985
Western Sizzlin,33.198775,-79.986797,11.03286828
Casey's Saloon & Restaurant,NA,NA,81.94874006
Juicy Blue Tapas Bar & Bistro,30.44471,-84.28495,29.84634094
Wrap Shak - Closed,42.84621,-71.360435,10.64651547
Larry's Pizza,35.16534703,-90.18649699,56.61647081
Taco Del Mar,47.581917,-122.335157,39.65404402
Flamers Charburgers,40.442101,-80.00302,8.369256539
Baguette,44.56389422,-123.2609742,15.34465859
Thai Hut,37.582653,-122.35201,88.56194812
Tupelo's Cafe,30.545177,-83.87119,74.32237447
P.f. Chang's China Bistro,34.15581,-118.467371,10.2050735
Peach's Restaurant,27.492437,-82.70809,40.65550893
,40.71687,-74.35713,71.83494767
,33.91341,-117.88604,32.7783817
Village Inn,30.414104,-97.674724,95.97499981
Yai Ling Chinese Food,40.6770813,-73.9723862,92.55758527
A Shambala Bakery Bistro,48.503326,-122.23686,24.53967152
Chai Pani,33.7754375,-84.30273056,83.32758823
Pizza Pro,36.0498315,-90.2932071,70.9308287
Abby's Legendary Pizza,42.425327,-122.850586,39.35452113
Surf City Squeeze,47.2179,-122.468,81.57633531
Brown Bag Cafe - Closed,35.41461,-77.97756,9.404648661
Fit Body Bistro,26.883587,-80.10774,29.52748105
Maui Tacos Kalama,20.73209,-156.45227,92.75792484
Hometown Buffet,45.650235,-122.594703,64.29395906
Pita Pit,41.0531466,-73.54163764,61.85854825
Taco John's,48.393241,-114.3356823,99.06583998
Coeur De Breizh,47.710217,-116.78712,11.2292732
Golden Stix - Conifer,39.543683,-105.28683,92.66048642
Yummy Garden - E Ridge Road,43.196466,-77.598375,82.05385051
Marco's Pizza,41.245785,-82.61926,58.78823516
The Garden Cafe On Broadway - Closed,39.881664,-83.09417,28.9997475
The Burger Stand At Taos Ale House,36.412197,-105.56853,85.67363543
Hoss's Steak Sea House,40.447983,-75.961266,76.73604931
Uno Chicago Grill,39.910097,-86.104506,67.62755082
Grandy's & Texaco,32.836226,-96.874113,8.843834431
Sittoos,41.42531,-81.89791,6.645362791
Food King,40.636243,-73.898623,18.79764491
Pa Italian Restaurant,NA,NA,90.40912336
Planet Smoothie,35.58140408,-82.52637024,63.4068177
Aladdin's Eatery,40.488148,-79.88736,50.56131151
Elevation Burger,40.1651764,-75.4802322,59.07677326
Mr Chan Szechuan Restaurant,39.372757,-76.72171,73.49138706
Houlihan's,44.81007,-91.49864,5.221133681
Indianstyle,42.527233,-71.22539,81.73861009
Lucky Frog Restaurant,27.46117,-82.60627,16.47840969
Josephine's Food For The Soul,42.464977,-82.93515,36.25307593
Pizza Ranch (closed),42.546268,-90.682879,37.40739988
Ninefive Percent Vegan,33.959244,-84.35183,81.11839385
Mint Tulip Vegan Cafe,NA,NA,44.56409681
Veggie House Vegetarian Restaurant,NA,NA,95.28595781
Maggie Vegan Bakery,41.48609778,-81.70538587,99.8937289
Be Le Vegetarian Restaurant,NA,NA,51.07066246
Stemartaen Vegan Food Truck Stop,NA,NA,58.04308571
Jasmine Vegetarian and Thai,35.12066817,-89.9908164,27.24188252
Quennas Raw and Vegan,NA,NA,23.08310909
Expressly Vegetarian Cafe,NA,NA,51.22695405
Vegetarian Bistro,47.5985,-122.324,49.0030818
Eden Vegetarian Catering Service Inc,35.50279,-78.35034,50.32287959
Araya's Vegetarian Place,47.667655,-122.312699,89.31985997
Loving Nutrition-gluten Free & Vegan Foods,NA,NA,73.15344142
Araya's Place - Vegan Thai,NA,NA,44.38256264
Gracie Vegetarian Bean Pie,38.931777,-76.853592,23.46840215
Ravens' Vegetarian Restaurant,39.300191,-123.791364,30.97521755
Veganized,40.495632,-74.445274,12.82313192
Cinnamon Snail Vegan Organic Truck,NA,NA,72.16445495
Two Vegan Sistas,35.188322,-89.851451,29.31695342
Happy Family Vegetarian,33.667147,-117.882948,94.2546181
V-note Vegan Bistro & Wine Bar,NA,NA,66.02035895
Vegan Palate,42.331383,-72.633965,51.36355711
Organic Goddess Vegan Bakery,33.75429,-84.24362,0.335684691
Legend Vegetarian Restaurant,NA,NA,11.93092788
Sants Natural Vegetarian Foods,42.419712,-71.054155,5.995991762
The Vegan Spot (closed),NA,NA,44.63866382
Vegetarian Cooking Schools,NA,NA,33.92138815
Sage Organic Vegan Bistro,NA,NA,18.51515316
Soom Soom Vegetarian Bar,NA,NA,70.35429079
Moncai Vegan,NA,NA,96.24486199
Vegetarian,45.447519,-92.640181,6.888412656
Shticks Vegetarian Kitchen,41.50881,-81.605526,57.05400625
The Garden Vegetarian Cuisine & Bakery,NA,NA,81.19826416
Viva! Vegetarian Grill,44.04662,-123.09248,16.00190379
The (vegan) Caterer,NA,NA,67.43954576
My Vegan,34.134469,-118.14777,12.21975485
Vegetarian Warehouse,NA,NA,90.37484388
Giordano's Pizza,NA,NA,98.69957429
Confucio Express Gourmet,NA,NA,2.619933401
Chef Michael's Cafe,40.17724,-74.108315,20.41886738
Surf City Squeeze,40.772793,-73.53128,42.45745564
Crave Food Truck,29.888472,-81.319016,66.62680695
Burger Me,39.32544,-120.19127,49.10188557
Burtons Grill,32.830757,-79.83085,82.44713983
Wild Bean Cafe,28.629306,-81.462096,73.68112308
Cai's Dim Sum Teahouse,42.8514562,-72.59627366,55.70478435
Thai Sapa,37.19821,-112.991356,92.62470223
Chang Thai,36.017944,-80.40941,33.09931229
"Russell's Steaks, Chops, and More",42.951155,-78.696906,75.72814407
Wings To Go,36.158926,-115.291415,64.98688412
Bear Foods Natural Foods Market Cafe Creperie,47.83994,-120.018196,92.13574374
Michelina's Italian Eatery,43.097958,-77.63102,28.33593394
Logan's Roadhouse,NA,NA,65.20101698
Mr Gatti's Pizza,34.9703,-81.9296,36.09900556
Asalah Moroccan Restaurant - Closed,40.26792,-76.88767,82.95391915
Curry Point - Southwest - Brook Park,41.4039294,-81.8089817,98.51317828
Longhorn Steakhouse,NA,NA,69.51890478
Mount Everest Restaurant,39.373114,-76.508152,23.68144312
Tapateria,38.848167,-104.86428,49.2958022
Wayfaring Traveler Llama Ranch,44.596838,-108.976191,78.07175413
Jess's Juice Bar,40.36678,-74.944,58.7395664
Western Sizzlin Steakhouse,35.085683,-85.606387,55.97839026
Cosmetic Dermatology and Surgery,42.385881,-87.962347,93.91889515
Pizza Factory,38.992458,-105.059401,63.15479672
Villa Pizza,36.016698,-115.173127,16.21481618
Black Angus Steakhouse,26.008981,-80.257104,98.82420798
Boston's Gourmet Pizza,47.657057,-117.193833,27.24580972
Maria's,37.689683,-121.032552,56.35861957
Karma Restaurant Bar Grill,34.419563,-118.54542,26.49092396
Hk Take Out Food,43.049255,-76.122712,42.76947159
Hometown Buffet,NA,NA,74.10691014
Savor Cafe,40.72412,-73.24374,69.87979144
Smoothie King,39.041752,-77.110032,46.37767061
Sweet Tomatoes Garden Grove CA - Hours Reviews & More,33.78849,-118.029617,91.92037891
Manchu Wok Usa,32.8044747,-96.6424269,7.129631426
Bay34th St Pizzeria,32.934086,-96.83982,84.47988575
Firehouse Pizza Restaurant,NA,NA,21.35620276
Wild Bean Cafe,41.394406,-81.641883,88.54157313
Pizza Pro,30.050133,-90.6847,29.31613368
Black Angus Steakhouse,33.507664,-112.03714,19.05128614
Bangkok Thai 9,39.952109,-75.174686,53.69047228
Beggars Banquet Catering,38.246499,-78.110066,25.73191583
Ganesh Indian Cuisine,NA,NA,66.6137782
Riverside Korean Restaurant,39.085697,-84.51068,26.78471457
Marvin Monzzeronis Gate,43.16995,-77.7034,94.27836646
Communitea,40.745396,-73.95323,7.678771159
Yaya's Coffee House,33.75159,-116.95866,13.63553929
Taste of India,43.091083,-77.6361,13.07728487
Pie By The Pound,40.733088,-73.990214,51.58122198
Fazoli's,38.732669,-90.389325,39.72922954
Zaxby's,34.73363,-80.79657,80.31409102
Western Sizzlin Steak House,35.015997,-80.570736,52.89864823
Taco Del Mar,47.164746,-122.293203,0.551463974
Annie's Restaurant,40.773842,-73.957243,69.94924396
Elegancia Caterers,NA,NA,34.19812018
Saltgrass Steak House,32.68212756,-97.41159247,73.92088439
Hungry Howie's Pizza,42.258083,-84.42379,36.51410964
Star of Siam Thai Kitchen Inc,40.7103,-73.8497,46.98894581
Pizza Pro,NA,NA,32.5096149
Smoothie King,26.177294,-81.79951072,90.93484596
Bean There Cafe - Closed,36.84982,-76.031006,86.0985207
Saigon Avenue,34.146873,-118.00048,19.24854351
Capriotti's Sandwich Shop,36.2745229,-115.252412,93.33863088
Lakeside Restaurant Cantina,33.539482,-111.44193,9.831623239
Surf City,NA,NA,2.331654618
Raja Cuisine of India,37.772276,-122.430844,9.450115479
Grill - Downtown - Atlanta,33.756249,-84.390763,32.14344229
Istanbul Grill,40.739872,-74.00281,52.49160776
Light and Healthy Mirai Japanese Restaurant - University Heights - Albuquerque,35.08008,-106.620447,15.56656953
Byblos Cafe,42.3615562,-83.0692428,99.44693377
Lakefront Pub - Closed,42.83356,-88.7305,47.47002192
Subway,30.043545,-99.14425,38.92317295
Tubby's Grilled Submarines,42.365348,-83.657122,66.79436952
Taco Del Mar,47.650521,-122.678924,6.600480218
Marie Callender's (closed),33.873118,-118.353496,80.24473844
A.n.d. Cafe,45.522884,-122.60948,93.03414679
Red Robin,40.409939,-79.915748,33.04860048
Sabra Grill,42.37203,-71.12168,30.69615443
Qsine,NA,NA,40.00025743
India Sweets & Spices,NA,NA,45.87331543
Sabhi,40.596064,-73.984036,91.87615049
Jason's Deli,33.7955,-84.350474,61.85716081
Pho Street Cafe,33.01121,-96.594055,44.68513587
Sonic Drive-in - Bedford,32.84015,-97.133246,43.04437706
,41.938335,-87.6492,40.18827635
Duck's Cosmic Kitchen,33.77290474,-84.28539276,8.099104444
,NA,NA,10.82414637
Shake Fruity's,41.95451,-87.65214,6.415863178
Juice Joint,NA,NA,32.16580619
The Harvest Bar Superfood Cafe,NA,NA,91.86896116
Boldo Bol,33.747993,-117.86553,38.99084815
Golden Wok,NA,NA,65.28317114
The Food Store,NA,NA,57.99486834
Rosati's Pizza,33.377573,-111.859686,0.162318934
Chow Town,NA,NA,32.72336275
Birdsong's Veggietaria,NA,NA,94.43055104
Native Foods,NA,NA,77.01266312
Saran Cuisine,38.89638,-77.13231,73.08599164
Sweetgreen,38.8754425,-77.0000458,70.01998101
Fish Face Poke Bar,NA,NA,72.46744564
Pizza More',33.365294,-97.178547,4.251653455
Next Level Burger,45.51203,-122.620056,92.00056878
Iss' Magic Mixes & Oatmeal Cafe,NA,NA,42.389291
Pie In The Sky Inc,41.523224,-70.66824,83.95922879
Govinda's,NA,NA,67.55391625
Pizza Pro,32.883948,-100.130237,75.32294847
Sassy Cakes,26.14287,-81.795814,77.30235741
India's Tandoori Halal Indian Restaurant,33.912782,-118.35204,84.14988868
Lic Csa,NA,NA,59.55578426
Beans & Barley,NA,NA,73.79962764
Lola's Bake Shop,25.914902,-97.501055,65.44373956
Bank 1884 Food Spirits,44.04481,-82.99383,60.41599396
Aster's Ethiopian,30.28716,-97.72478,19.70092371
Lotus Lounge,41.22077,-111.97871,65.67299739
Amalfi Ristorante Italiano,39.060023,-77.112613,82.83356928
Nori's Village Market,44.32848,-74.13009,61.46014864
Hillside Farm,NA,NA,88.04647007
Pizza Schmizza,45.431435,-122.582484,20.5874485
Homegrown Smokehouse and Deli,NA,NA,36.1486723
Erawan Thai Cuisine-chinatown,39.95346,-75.15561,64.95036122
Puneet,40.7713438,-73.9594773,55.07691555
Napasorn Thai Restaurant,NA,NA,51.52294652
Flamingwok,NA,NA,55.49155031
Mama Alma's Kitchen,NA,NA,66.27880935
Soup Man,40.75344,-73.98079,98.65704155
Brother's Pizza,29.938885,-95.399193,29.04126295
Tony's Deli,28.811771,-81.268555,19.62117384
Mario The Baker,25.798559,-80.36551,24.3071525
Nick-n-willy's World Famous Take-n-bake Pizza,40.74563132,-89.60848331,57.53962034
Ringo's Bar & Grill,45.48757,-122.803181,91.24990303
Imlee,25.6524664,-80.32982879,92.27243649
Soup To Nuts,45.627174,-68.58111,49.14148638
Chipotle,39.763496,-86.338043,47.4301061
Pizza Pro,36.987782,-91.973751,92.83841629
Aladdins Eatery,40.7095,-80.1058,59.3676097
Dermatology Center of San Francisco San Francisco,37.77,-122.44,52.4656614
Mati's Indian Express,38.63787,-121.50423,31.67409643
The Gourmet Detective,33.98331,-117.37354,24.34831783
Oriental Palace,40.6808594,-73.9774731,92.01911878
Oasis,35.27855,-120.664888,16.71457197
Hoss's Steak & Sea House,40.2755775,-78.8464244,53.24615461
Veggie Heaven - Closed,41.140503,-73.99156,89.61059381
Planet Smoothie,33.852415,-84.604808,52.73042721
Steve's Pizza,42.992733,-84.17072,14.93655471
Jobs Burger & Teriyaki,32.70792,-97.44835,86.03158193
Port of Subs,38.959705,-119.777653,32.34402393
Gandhi Cuisine of India Lounge - Closed,47.651314,-122.683075,72.95270228
Veggie Heaven,40.890964,-74.475047,5.900940218
The Boardroom Pub Grub,30.403486,-86.606895,95.16727109
Saffron,40.020459,-105.272523,81.65711502
Milk Street Cafe,42.35674,-71.05738,29.7273533
Zoup Downers Grove Il - Hours Reviews & More,41.835289,-88.025948,80.85777393
Brindle Cafe,39.969504,-75.133215,59.96050924
Al's Beef-town Center Beef - Rogers Park/west Ridge - Lincolnwood,42.0117,-87.7125,18.5237874
Buck's Pizza (closed),NA,NA,46.41643656
Taco John's,45.123356,-94.51467,46.71201953
Bisou Bistro At The Canal House,39.325954,-77.74835,93.16628667
Nc Mexican Restaurant,NA,NA,58.35593561
Pizza Inn,35.716033,-84.016214,27.80760831
Mazatlan Mexican Restaurant,44.808933,-124.06205,79.92940896
Bright Star Thai Vegan,34.10640137,-117.5908212,28.38329015
Good Karma Vegan House,37.3355176,-121.8900101,48.2538461
Living Well Vegetarian Restaurant,36.000904,-88.426186,34.89357887
May-wah Healthy Vegetarian Food Inc,NA,NA,9.921925801
Kam Meng Vegetarian Restaurant,44.6266671,-124.0565657,69.2848395
Samosa Indian Vegetarian,39.94899,-75.1613,83.10707373
Vegetarian Ginger,40.694733,-73.994256,41.87891568
Pizza Pro,35.21709,-94.2559,50.23963401
Simple Simon's Pizza,35.297157,-94.04118,69.4833168
Mining Camp Restaurant,33.449566,-111.47935,68.86837425
Bayview Gourmet Restaurant,30.4148159,-88.82701635,64.36120839
Mellow Mushroom,33.887527,-84.74223,87.10968035
Simple Simon's Pizza,34.02058,-97.95732,18.88144909
Yard House,39.56180646,-104.8784816,65.69150199
Corner Bakery Cafe,33.76185839,-84.3875891,59.78679626
Frankie's Mexican Cuisine,32.99145564,-96.727869,72.72761028
Domino's Pizza,32.498381,-93.693105,96.52980856
Baja Bean Co,38.14951722,-79.07279849,33.64959567
"Potbelly Sandwich Works, Potbelly Sandwich Shop",42.52797882,-83.36105558,39.76905599
Jason's Deli,26.27180178,-81.76649067,32.97754179
California Pizza Kitchen,39.49583,-76.65407,21.90754767
"Man Ahl Futuresaccess LLC, World Financial Center Courtyard Gallery",40.71441577,-74.0151825,82.94342496
Kabul Afghan Cuisine,47.66126,-122.331237,13.91506821
Taj Palace,30.328774,-97.706886,62.15026908
Simple Simon's Pizza,34.623558,-98.62417,50.24734232
Credo's Pizza & Ribs,34.74822213,-77.37946937,24.66379693
South Side Six,41.36409815,-83.64991166,49.79611544
Oscar's Cafe,37.18907841,-113.0002419,46.20645691
Zaxby's,36.34215097,-82.37645116,88.86283753
Pisanello's Pizza,40.80561027,-82.97676151,8.311421923
Goldy's Breakfast Bistro,43.61472848,-116.2026782,63.88047779
The Chocolate Express,34.866453,-84.32370052,26.27138741
Acapulco,42.21395007,-86.05154885,26.36830635
West Wind Supper Club,44.86851407,-92.6223751,79.32401322
Big View Diner,35.02250805,-80.84818227,43.15567553
Corner Bakery Cafe,41.89229726,-88.3411212,64.83920485
Ellen's Bakery & Cafe,42.608929,-83.3347857,63.75868789
Fox's Pizza Den,32.86738,-84.6293,23.67107538
Boatyard Pizzeria Grill,39.575253,-106.10754,26.38000311
The Sideline,37.017006,-98.48625,99.2166611
Pizza Pro,34.53838,-90.619675,60.83457234
Malo,34.095165,-118.283401,91.32839964
Corner Bakery Cafe,42.11069154,-87.97595973,77.20605164
Happy Sparrow Cafe,45.51645,-122.634762,79.76747352
Mellow Mushroom,34.67243581,-86.53464523,89.78368737
Trader Joe's,33.75587,-118.10914,12.07069397
Amsterdam Falafelshop,42.39542788,-71.12195248,71.30216059
Lofty Pursuits,30.50431825,-84.25383389,25.96589806
Taziki's Mediterranean Cafe,34.755135,-92.417244,40.85133736
Snap Kitchen,32.81534185,-96.78916245,30.43078853
Simple Simon's Pizza,34.23207,-95.609055,83.62266556
Pizza Inn,33.84390444,-79.06086705,66.46797743
Pizzeria Locale,38.9925,-94.595345,64.38353473
Pizza Pro,37.144375,-92.26293,21.82967342
Italian Pie,30.040125,-89.97844,75.88587793
Pizza Pro,33.076294,-89.853714,21.95364991
Papa's Pizza To Go,33.794266,-83.71644,38.13351543
Marco's Pizza,42.20279,-83.54312,48.86911149
Red House,42.372386,-71.121158,47.59948431
Taco John's,47.7087332,-104.161216,73.95386067
Nikoli's Pizza & Catering,40.22102086,-76.94399755,33.57675404
Catering By Steve's,41.65552,-87.54712,84.8425178
Sushi Thai,42.239942,-87.953957,44.1282789
Corner Bakery Cafe,41.71788,-87.74072,70.67231779
Taco John's,41.23685,-103.66302,64.6050171
Cuzzos Pasta Pizza Panini,41.879936,-87.783485,59.26934352
The Cheese Barrel,42.84524,-106.3252,80.46220162
Bits Bytes,37.97338,-87.572586,35.36500637
Sketch,39.970284,-75.1301,67.08166915
Spicy Talk Bistro,47.673023,-122.11852,52.67458603
India Palace,32.923724,-96.80518,34.54109395
Pearl Raw Bar,37.550242,-77.469586,72.30859548
Fratelli's Ristorante Italiano & Pizzeria,34.2045978,-118.2227606,95.02723026
Little Pine,34.107681,-118.266769,69.60888496
Mezetto,40.723061,-73.988908,10.95786626
Sterling Salons,47.668535,-122.298767,22.47082502
Adey Abeba,47.612708,-122.303912,57.49016621
Restauration,43.304401,-91.78589,57.37511361
Qdoba Mexican Grill,41.681767,-81.29774,64.29766139
Kabab House,47.688575,-122.355137,39.55170071
Saigon 48,40.76052,-73.98579,99.02199418
Native Foods Cafe,33.67745,-117.886985,27.0588982
Bangkok City @ Greenville Thai Restaurant In Dallas,32.842298,-96.770358,83.40967123
Green Restaurant,33.453838,-111.927206,9.238881449
Sawatdee & Zushiya of Maple Grove,45.0976282,-93.44195,87.75536664
L'thai Organic Cuisine & Wine Bar,33.867309,-84.191971,56.96759477
White Wolf Cafe,28.568665,-81.372603,77.83748564
Twin Sisters Bakery & Cafe,29.487497,-98.459248,0.36102139
Corner Bakery Cafe,39.54588244,-105.003891,85.94740709
Piada Italian Street Food,41.45459981,-81.49861033,94.35193967
Ww Peppers,39.11380649,-108.5357702,68.08734889
Kerbey Lane,30.24537,-97.780148,70.44521725
Picosa,44.985774,-93.257758,4.233826868
Ike's Place,37.764364,-122.431224,99.85747099
Radius,42.35339,-71.056635,42.42320896
Delivery.com,40.762707,-73.969422,34.34082949
Andalous,41.941964,-87.652197,94.46769578
Sampan,40.72591,-111.872272,36.58838974
The Pizza Ranch,42.50700089,-90.7492267,59.039151
Rosemary and Vine,40.982494,-73.684583,66.6657574
The Levee,40.71643185,-73.96150576,44.99594092
Veggo's Green Cuisine,NA,NA,91.46340586
Black Bucks,NA,NA,73.41290902
Health's Kitchen,NA,NA,41.03337056
Newsroom Cafe,34.076165,-118.38367,18.68890258
Magic Lamp,33.76093,-118.136536,69.40101097
Pho HOA,47.315173,-122.308018,77.13963269
Smile of The Beyond Restaurant,40.709328,-73.80482,88.88625722
Pizza Inns,33.012479,-96.886474,8.115425189
Agi's Raw Foods,NA,NA,2.907522552
The Chef & The Gardener,43.519,-70.456,96.56592706
Logan's Roadhouse,33.617732,-96.610395,62.76335091
Mcalister's Deli,33.0263286,-96.8418985,34.24294796
Dandelion Chinese Restaurant,34.12232,-84.17159,58.3341014
My Garden,NA,NA,26.74135479
Wayward Coffeehouse,NA,NA,12.51471803
Jamba Juice,30.56037631,-97.69083738,40.26235633
Madre Mia Veggie Cafe &juice Bar,41.7785615,-87.7318685,17.72543929
Kareem Restaurant,42.37149,-71.17862,9.417776744
Persian House Restaurant,45.52008,-122.68239,95.14117781
Tropical Smoothie Cafe,29.698032,-91.19703,43.87109726
Souplantation & Sweet Tomatoes,41.836769,-88.011269,77.39477492
Panchero's,41.260963,-96.18505,45.20389371
Ny Dosas,40.7305073,-73.9985686,66.60028179
Andy's Restaurants,40.694733,-73.994256,80.43476221
Domani Bistro,28.005718,-82.45947,13.96481067
Red Leaf Organic Coffee,46.14857,-122.96733,68.16125654
Julia's,36.60575,-121.92136,58.15953696
Cupcakes & More,NA,NA,54.6516065
Whole Foods Market,44.867046,-93.328685,2.510465814
Mazzio's Pizza,34.38051,-96.13105,0.599145706
Hugo's Tacos,34.11894,-118.259556,79.48066508
La Salsa Fresh Mexican Grill,NA,NA,42.11453425
Panchavati Indian Veggie Foods,37.405712,-122.01328,26.7553333
Schlotzsky's,33.577856,-101.895399,42.83664474
Dough Bakery - Inman Park - Atlanta,33.7574185,-84.3540898,52.56202315
Vineland Produce Auction,NA,NA,14.35217478
Eloquent Jesters,39.0424,-94.59475,47.54861153
Green Papaya Cafe,NA,NA,33.63030908
Garden of Eatin,NA,NA,45.5321525
Aladdins Eatery,29.6094,-98.4914,42.75285647
Haveli,40.6886794,-73.8304945,46.93530881
Cafe Gratitude,37.76336,-122.46626,59.00931224
Organica Natural Foods,41.012318,-73.944916,19.07003432
Badburger,NA,NA,14.00949163
Dr. Vegetable,NA,NA,43.90158462
Taco Cabana,32.561874,-97.320003,94.62255648
Conscious Cravings,NA,NA,92.62440298
Spice It Up Cafe Cobb,33.945034,-84.53534,56.25668997
Baskin Robbins,34.075608,-118.323347,21.17346254
The Coffeehouse & Deli,NA,NA,44.05234488
The Buckhead Vegetarian Catering,NA,NA,28.75932007
Bamboo Garden Vegetarian Cuisine,NA,NA,89.64889737
Mexican Vegetarian Cuisine,NA,NA,71.65282622
Vegetarian Gourmet,NA,NA,6.588179644
Mums Vegetarian Restaurant (closed),38.550964,-121.488941,57.34252249
Vegetarian Express & Juice Bar,NA,NA,18.63560898
Anne's Pancakes Natural and Vegetarian Foods,NA,NA,39.62137131
Enjoy Vegetarian Restaurant,NA,NA,97.38162893
